# dirty_pages redo_length page_writes xct_end updates
4232 0 0 913 13037
6586 3 868 1172 19581
8478 13 801 1305.33 22414
9323 23 1132 1371.5 23317
10149 33 2053 1437.8 23601
10973 42 1965 1456.5 21458
12302 51 911 1471.57 22075
12801 61 1295 1490 23049
13338 72 2015 1515.33 24520
14056 82 2008 1539.6 24212
14714 92 2060 1558.55 23839
15358 102 1716 1571.5 23939
16016 94 640 1578.38 22653
16139 105 1966 1588.71 24031
16511 115 1988 1599.07 23670
16895 125 2020 1608.94 24750
17052 134 2011 1602.53 20835
17376 143 1901 1598.33 20893
16907 152 2273 1593.32 20607
17538 160 434 1582.55 18792
17430 170 2026 1618.7 22827
17699 180 1993 1630.05 23880
17993 190 2094 1637.25 23428
18335 200 2002 1642.25 22849
18621 210 2055 1641 23817
18828 220 1973 1646.85 23487
18608 230 1986 1652.55 23949
18627 239 1567 1646.7 20887
18465 248 1863 1644.55 23384
18549 258 2036 1641.9 24151
18822 267 1837 1629.9 20465
19042 276 1901 1621.4 21406
19321 285 1862 1615.2 21667
19707 295 1941 1612.3 23220
19816 306 1922 1609 24273
19597 315 2003 1602.6 22986
19263 324 2283 1603.45 21542
19150 333 1614 1611.95 24293
19203 344 2026 1622.5 23995
19329 354 2049 1634.65 24172
19489 364 2012 1636.55 24162
19731 374 2091 1637.4 23651
20100 385 2062 1635.1 24254
20236 395 2027 1638.6 23713
20026 405 2101 1639.3 23444
19516 414 2686 1632.35 21129
19446 424 1621 1632.15 23152
19608 434 1994 1641.6 23673
19834 444 2107 1643.65 24384
19923 454 1933 1636.3 22265
20233 464 2009 1641.95 23271
20407 474 2045 1648.5 24020
20619 484 2117 1659.8 23861
20497 494 1999 1662.5 24084
19476 504 3656 1657.25 22180
19683 514 1024 1657.1 23110
19628 524 2118 1666.95 24403
19827 535 2062 1665.9 24545
19941 545 2115 1663.7 24104
20143 555 2062 1664.3 23328
20246 564 1930 1656.35 21185
20582 574 1947 1648.15 22031
20444 584 2019 1649 23939
19093 593 4417 1644.35 22462
19851 603 378 1642.8 22842
19725 614 2017 1652.5 24820
19846 624 2059 1655.05 23972
20107 634 2086 1658.15 24711
20264 645 2146 1660.15 24521
20495 655 2108 1670.15 24239
20910 666 2061 1675.25 24279
20949 676 2018 1678.25 24108
20662 686 3069 1676.55 23881
20179 695 2010 1666.6 20841
19851 705 1954 1670.2 23207
19878 715 1986 1668.85 22690
20137 725 2043 1666.45 23799
20328 735 1986 1667.15 24532
20647 746 1997 1669.05 24095
21014 756 1979 1674 24163
21196 766 1921 1680.6 23845
21164 773 1278 1661.65 15867
19455 783 4838 1661.1 23630
20407 792 68 1653.25 21132
20097 802 2133 1656.65 24186
20136 812 1972 1652 24007
20319 822 1901 1641.5 21564
20432 831 1835 1629.1 21033
20641 840 1965 1618.8 22315
20924 851 1924 1614.9 23842
21179 861 2040 1616.5 24046
20994 871 2055 1615.25 24010
19873 881 4106 1610.75 22397
20536 890 509 1615.05 22894
20546 901 1792 1618.2 24043
20655 911 1973 1624.7 24666
20795 922 2105 1625.5 23817
