# xct_end restore_segment
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	0	
0	0	
0	1	
0	0	
0	1	
